asset_id,user_id,purchase_date,warranty_end,vendor,model,cpu,ram_gb,storage_gb,storage_type,os_version,location,status,retire_date,ticket_count_last_6m,bsod_cnt_30d,battery_cycle,battery_design_cap,battery_full_cap,cpu_temp_max,gpu_temp_max,thermal_throttle_cnt,smart_realloc,smart_pending,disk_errors_30d,uptime_hours_7d,patch_missing_cnt,label_failure_90d,label_retire_180d,age_days,age_months,in_warranty,battery_health,is_nvme,is_mac
ASSET-10280,U1534,2022-04-02,,Asus,ROG Zephyrus G14,M2,32.0,512.0,SSD,Windows 11,Hue,in_use,,0.0,0.0,300.0,4000.0,1669.0,82.0,49.0,4.0,0.0,0.0,0.0,28.4,3.0,0,0,1229.0,41.0,0,0.41725,0,0
ASSET-10281,U6201,2022-10-04,2023-09-29,Asus,ROG Zephyrus G14,i7-1185G7,32.0,512.0,SSD,macOS 13,Tokyo,retired,,0.0,0.0,123.0,5200.0,3819.0,75.0,90.0,0.0,0.0,0.0,0.0,71.9,2.0,0,0,1044.0,34.8,0,0.734423076923077,0,1
ASSET-10282,U1455,2019-11-19,2022-11-03,Lenovo,T14 Gen2,i5-1135G7,16.0,1024.0,NVMe,Ubuntu 22.04,HN,in_use,,0.0,0.0,398.0,4500.0,3933.0,75.0,93.0,0.0,0.0,0.0,0.0,3.1,2.0,0,0,2094.0,69.8,0,0.874,1,0
ASSET-10283,U7402,2020-02-17,2022-02-06,MSI,Modern 14,M1,16.0,512.0,NVMe,Windows 10,HN,in_use,,0.0,0.0,317.0,5200.0,3509.0,78.0,70.0,0.0,0.0,0.0,0.0,14.0,2.0,0,0,2004.0,66.8,0,0.6748076923076923,1,0
ASSET-10284,U6978,2020-04-15,2021-04-10,Dell,Latitude 7420,i5-1135G7,8.0,256.0,NVMe,Windows 11,DN,in_use,,0.0,1.0,333.0,5000.0,4428.0,75.0,75.0,1.0,0.0,0.0,0.0,23.4,1.0,0,0,1946.0,64.9,0,0.8856,1,0
ASSET-10285,U5451,2022-07-29,2025-07-13,Apple,MacBook Air,M1,16.0,256.0,NVMe,Ubuntu 22.04,DN,in_use,,0.0,0.0,204.0,4000.0,4152.0,78.0,72.0,0.0,0.0,0.0,0.0,14.1,1.0,0,0,1111.0,37.0,0,1.038,1,0
ASSET-10286,U6268,,,Dell,Precision 3560,Ryzen 5 4500U,32.0,256.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,283.0,5000.0,3654.0,93.0,75.0,0.0,0.0,0.0,0.0,53.0,0.0,1,0,,,0,0.7308,1,0
ASSET-10287,U5659,,,Lenovo,L14,i5-8250U,16.0,1024.0,SSD,Windows 10,Hue,in_use,,0.0,1.0,245.0,4000.0,2715.0,75.0,72.0,0.0,0.0,0.0,0.0,63.0,2.0,0,0,,,0,0.67875,0,0
ASSET-10288,U4708,2020-11-28,2021-11-23,HP,Envy 13,Ryzen 7 4800U,32.0,256.0,NVMe,Windows 10,DN,in_use,,0.0,1.0,273.0,4000.0,3237.0,77.0,78.0,0.0,0.0,0.0,0.0,63.9,1.0,0,0,1719.0,57.3,0,0.80925,1,0
ASSET-10289,U4700,2020-01-12,2022-01-01,HP,Envy 13,i7-8650U,16.0,512.0,SSD,Windows 11,Tokyo,in_use,,0.0,0.0,284.0,4000.0,4138.0,70.0,64.0,0.0,0.0,0.0,0.0,55.3,5.0,0,0,2040.0,68.0,0,1.0345,0,0
ASSET-10290,U7556,,2022-02-03,Asus,ZenBook 14,i5-1135G7,32.0,512.0,NVMe,Windows 10,HN,in_use,,1.0,0.0,296.0,5200.0,3793.0,75.0,67.0,0.0,0.0,0.0,0.0,28.7,4.0,0,0,,,0,0.729423076923077,1,0
ASSET-10291,U3894,2022-02-04,2025-01-19,Dell,Precision 3560,M1,8.0,1024.0,SSD,Windows 11,HCM,in_use,,0.0,0.0,363.0,4500.0,3131.0,72.0,75.0,0.0,0.0,0.0,0.0,46.2,5.0,0,0,1286.0,42.9,0,0.6957777777777778,0,0
ASSET-10292,U6002,2021-09-04,2022-08-30,Asus,VivoBook 15,i7-8650U,16.0,256.0,HDD,macOS 12,HN,in_use,,0.0,0.0,128.0,4000.0,3492.0,77.0,72.0,0.0,0.0,0.0,0.0,17.6,2.0,0,0,1439.0,48.0,0,0.873,0,1
ASSET-10293,U6499,2024-01-28,2026-01-17,MSI,GF65,Ryzen 5 4500U,32.0,512.0,HDD,Ubuntu 22.04,Hue,in_use,,0.0,0.0,240.0,5100.0,2483.0,96.0,70.0,0.0,0.0,0.0,0.0,47.6,4.0,0,0,563.0,18.8,1,0.48686274509803923,0,0
ASSET-10294,U5487,2024-01-15,2026-12-30,Acer,Swift 3,Ryzen 7 4800U,16.0,512.0,NVMe,macOS 12,DN,in_use,,0.0,1.0,310.0,5000.0,3663.5,79.0,79.0,0.0,0.0,0.0,0.0,19.5,1.5,0,0,576.0,19.2,1,0.7327,1,1
ASSET-10295,U3022,2019-08-06,2021-07-26,Dell,XPS 13,M1,16.0,1024.0,SSD,Windows 10,DN,in_use,,0.0,1.0,254.0,4500.0,2451.0,77.0,48.19,1.0,0.0,0.0,0.0,58.9,2.0,0,0,2199.0,73.3,0,0.5446666666666666,0,0
ASSET-10296,U3280,2021-03-28,2023-03-18,MSI,GF65,i7-1185G7,16.0,512.0,SSD,Ubuntu 22.04,Singapore,in_use,,0.0,0.0,54.0,5200.0,2506.0,73.0,77.0,1.0,0.0,0.0,0.0,38.7,2.0,1,0,1599.0,53.3,0,0.4819230769230769,0,0
ASSET-10297,U1877,2023-05-28,2024-05-22,Asus,VivoBook 15,i5-8250U,16.0,1024.0,HDD,Windows 10,HCM,in_use,,1.0,1.0,175.0,5000.0,2154.0,74.0,76.0,0.0,0.0,0.0,0.0,53.6,2.0,0,0,808.0,26.9,0,0.4308,0,0
ASSET-10298,U4288,2020-04-14,2021-04-09,MSI,Prestige 14,i7-8650U,32.0,512.0,SSD,Windows 11,HCM,in_use,,0.0,0.0,514.0,5200.0,2750.0,76.0,74.0,0.0,0.0,0.0,0.0,38.7,2.0,1,0,1947.0,64.9,0,0.5288461538461539,0,0
ASSET-10299,U9076,2023-02-13,2026-01-28,HP,EliteBook 840,M1,32.0,256.0,HDD,macOS 12,Hue,in_use,,0.0,1.0,232.0,5000.0,3562.0,77.0,74.0,1.0,0.0,0.0,1.0,39.8,0.0,0,0,912.0,30.4,1,0.7124,0,1
ASSET-10300,U6558,2024-02-26,2027-02-10,Dell,XPS 13,i5-1135G7,16.0,1024.0,HDD,macOS 12,HCM,in_repair,,0.0,0.0,286.5,5200.0,3468.0,86.0,67.0,0.0,0.0,0.0,0.0,39.400000000000006,2.0,0,0,534.0,17.8,1,0.666923076923077,0,1
ASSET-10301,U4876,2020-03-07,2021-03-02,MSI,GF65,M1,16.0,256.0,SSD,macOS 13,DN,in_use,,0.0,0.0,370.0,4000.0,2909.0,75.0,62.0,0.0,0.0,0.0,0.0,16.6,2.0,0,0,1985.0,66.2,0,0.72725,0,1
ASSET-10302,U4334,2019-05-17,2020-05-11,Acer,Swift 3,Ryzen 7 4800U,16.0,1024.0,NVMe,Windows 10,DN,in_repair,,0.0,1.0,327.0,4500.0,4254.0,82.0,68.0,0.0,0.0,0.0,0.0,36.7,1.5,0,0,2280.0,76.0,0,0.9453333333333334,1,0
ASSET-10303,U5118,2023-05-19,2026-05-03,MSI,Prestige 14,i5-1135G7,16.0,256.0,NVMe,macOS 13,HN,in_use,,0.0,0.0,331.0,5800.0,3290.0,76.0,63.0,0.0,0.0,0.0,0.0,50.3,1.0,0,0,817.0,27.2,1,0.5672413793103448,1,1
ASSET-10304,U1579,2022-11-17,2023-11-12,Asus,ROG Zephyrus G14,i7-8650U,32.0,512.0,SSD,Ubuntu 22.04,Tokyo,retired,2025-06-01,0.0,0.0,110.0,5000.0,3793.0,74.0,70.0,0.0,0.0,0.0,0.0,32.0,2.0,1,1,1000.0,33.3,0,0.7586,0,0
ASSET-10305,U6763,2021-03-04,2023-02-22,Asus,VivoBook 15,i5-8250U,8.0,256.0,SSD,macOS 13,HCM,in_use,,0.0,0.0,300.0,5000.0,3793.0,75.0,70.0,0.0,0.0,0.0,0.0,29.4,2.0,0,0,1623.0,54.1,0,0.7586,0,1
ASSET-10306,U4609,2023-12-22,2026-12-06,Acer,Aspire 5,Ryzen 7 4800U,32.0,512.0,NVMe,Windows 11,Singapore,in_use,,0.0,0.0,446.0,5000.0,3663.5,90.0,79.0,0.0,0.0,0.0,0.0,37.45,0.0,1,0,600.0,20.0,1,0.7327,1,0
ASSET-10308,U5709,2024-12-30,,Asus,VivoBook 15,Ryzen 5 4500U,8.0,512.0,HDD,Windows 11,HN,in_use,,1.0,0.0,244.0,4000.0,2562.0,80.0,86.0,1.0,0.0,0.0,0.0,18.1,4.0,0,0,226.0,7.5,0,0.6405,0,0
ASSET-10309,U8867,2021-06-11,,Lenovo,X1 Carbon,i7-8650U,16.0,512.0,NVMe,Ubuntu 22.04,HCM,in_use,,1.0,0.0,78.0,5200.0,2704.0,76.0,69.0,0.0,0.0,0.0,0.0,43.5,3.0,0,0,1524.0,50.8,0,0.52,1,0
ASSET-10310,U1732,2021-08-19,2023-08-09,Asus,ROG Zephyrus G14,M2,8.0,512.0,SSD,Windows 11,HN,in_use,,1.0,0.0,472.0,5000.0,3585.0,87.0,67.0,2.0,0.0,0.0,0.0,33.3,2.0,0,0,1455.0,48.5,0,0.717,0,0
ASSET-10311,U9326,2022-11-10,2023-11-05,MSI,GF65,i5-8250U,32.0,1024.0,SSD,macOS 12,Tokyo,in_use,,0.0,0.0,464.0,5100.0,3968.0,75.0,83.0,0.0,0.0,0.0,0.0,11.9,2.0,0,0,1007.0,33.6,0,0.7780392156862745,0,1
ASSET-10312,U8291,2023-08-07,,Lenovo,T14 Gen2,i7-8650U,16.0,1024.0,HDD,macOS 13,HN,in_use,,0.0,1.0,286.0,5200.0,4327.0,85.0,69.0,0.0,0.0,0.0,0.0,34.7,2.0,0,0,737.0,24.6,0,0.8321153846153846,0,1
ASSET-10313,U2654,2020-06-01,2021-05-27,HP,Envy 13,i5-8250U,32.0,256.0,SSD,Windows 11,Singapore,in_repair,,0.0,1.0,249.0,5800.0,5185.0,81.0,71.0,1.0,0.0,0.0,0.0,43.4,3.0,0,0,1899.0,63.3,0,0.8939655172413793,0,0
ASSET-10314,U9345,2019-12-10,2020-12-04,Acer,Swift 3,Ryzen 7 4800U,32.0,1024.0,HDD,macOS 12,DN,in_repair,,0.0,1.0,451.0,5200.0,3471.0,64.0,85.0,0.0,0.0,0.0,0.0,41.9,2.0,0,0,2073.0,69.1,0,0.6675,0,1
ASSET-10315,U2629,2022-11-23,2024-11-12,Asus,VivoBook 15,Ryzen 5 4500U,16.0,512.0,HDD,Windows 11,HN,in_use,,0.0,0.0,278.0,5000.0,3793.0,82.0,66.0,0.0,0.0,0.0,0.0,36.900000000000006,5.0,0,0,994.0,33.1,0,0.7586,0,0
ASSET-10316,U5832,2020-03-24,2023-03-09,MSI,Prestige 14,i7-8650U,16.0,512.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,299.0,5100.0,3620.0,80.0,54.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,1968.0,65.6,0,0.7098039215686275,0,0
ASSET-10317,U1130,2021-10-04,2022-09-29,Acer,Swift 3,i7-1185G7,16.0,256.0,HDD,macOS 12,HN,in_use,,0.0,0.0,313.0,5200.0,3705.0,96.80999999999995,53.0,0.0,0.0,0.0,0.0,47.1,0.0,0,0,1409.0,47.0,0,0.7125,0,1
ASSET-10318,U9031,2023-05-26,2026-05-10,HP,Envy 13,M2,16.0,256.0,SSD,Windows 10,DN,in_use,,0.0,0.0,46.0,5200.0,3612.5,62.0,78.0,2.0,0.0,0.0,0.0,1.619,1.0,0,0,810.0,27.0,1,0.6947115384615384,0,0
ASSET-10319,U7412,2023-12-16,2025-12-05,HP,Envy 13,i5-8250U,16.0,512.0,NVMe,Windows 11,DN,in_use,,0.0,0.0,251.0,4000.0,3612.5,77.0,72.0,0.0,0.0,0.0,0.0,49.5,0.0,0,0,606.0,20.2,1,0.903125,1,0
ASSET-10320,U4757,2022-04-03,,Dell,Precision 3560,i7-1185G7,8.0,256.0,SSD,macOS 13,HCM,retired,2023-09-05,0.0,1.0,286.5,5800.0,3127.0,70.0,73.0,0.0,0.0,0.0,0.0,38.4,2.0,0,1,1228.0,40.9,0,0.5391379310344827,0,1
ASSET-10321,U4183,2022-07-02,2024-06-21,Lenovo,L14,i5-8250U,16.0,512.0,HDD,Windows 11,HCM,in_use,,0.0,0.0,213.0,5000.0,5013.0,92.0,69.0,0.0,0.0,0.0,0.0,41.3,5.0,1,0,1138.0,37.9,0,1.0026,0,0
ASSET-10322,U6446,2020-08-11,2023-07-27,Acer,Aspire 5,i7-1185G7,16.0,1024.0,SSD,Windows 10,HN,retired,2021-11-27,0.0,0.0,543.0,5000.0,3811.0,70.0,61.0,2.0,0.0,0.0,1.0,7.7,3.0,0,1,1828.0,60.9,0,0.7622,0,0
ASSET-10323,U2269,2023-03-19,2024-03-13,Lenovo,L14,i5-1135G7,32.0,512.0,SSD,Windows 11,HN,in_use,,0.0,0.0,344.0,5200.0,3710.0,78.5,65.0,0.0,0.0,0.0,0.0,43.6,4.0,0,0,878.0,29.3,0,0.7134615384615385,0,0
ASSET-10324,U9509,2021-10-26,2023-10-16,Acer,Aspire 5,Ryzen 7 4800U,32.0,512.0,SSD,Windows 11,Singapore,in_use,,1.0,0.0,151.0,5200.0,3406.0,79.0,74.0,0.0,0.0,0.0,0.0,9.2,1.0,0,0,1387.0,46.2,0,0.655,0,0
ASSET-10325,U5173,2021-04-09,2022-04-04,MSI,Prestige 14,i7-8650U,32.0,256.0,HDD,Windows 11,DN,in_use,,0.0,0.0,278.0,5800.0,4012.0,75.0,77.0,0.0,0.0,0.0,0.0,26.0,3.0,0,0,1587.0,52.9,0,0.6917241379310345,0,0
ASSET-10326,U9383,2023-12-06,2025-11-25,Lenovo,T14 Gen2,Ryzen 7 4800U,16.0,512.0,SSD,Windows 11,Singapore,in_use,,0.0,1.0,273.0,5200.0,3710.0,79.0,75.0,0.0,0.0,0.0,0.0,60.4,2.0,0,0,616.0,20.5,1,0.7134615384615385,0,0
ASSET-10327,U6668,2023-10-04,2024-09-28,MSI,GF65,i7-1185G7,16.0,512.0,SSD,Windows 10,HN,in_use,,0.0,0.0,415.0,5200.0,3509.0,69.0,82.0,0.0,0.0,0.0,1.0,30.1,2.0,0,0,679.0,22.6,0,0.6748076923076923,0,0
ASSET-10328,U9938,2020-03-01,2021-02-24,Apple,MacBook Pro 14,i5-1135G7,16.0,1024.0,SSD,Windows 11,HCM,in_use,,0.0,0.0,173.0,5000.0,4484.0,78.0,69.0,0.0,0.0,0.0,0.0,42.4,1.0,0,0,1991.0,66.4,0,0.8968,0,0
ASSET-10329,U3416,,2022-12-23,MSI,GF65,i5-8250U,16.0,1024.0,SSD,macOS 13,Hue,in_use,,0.0,0.0,204.0,5100.0,4520.0,76.0,73.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,,,0,0.8862745098039215,0,1
ASSET-10330,U6042,2021-02-21,2024-02-06,Acer,Swift 3,i5-1135G7,16.0,256.0,HDD,Ubuntu 22.04,HN,in_use,,1.0,0.0,357.0,5000.0,3663.5,65.0,48.19,0.0,0.0,0.0,0.0,37.45,0.0,0,0,1634.0,54.5,0,0.7327,0,0
ASSET-10331,U5729,2021-04-29,2023-04-19,Apple,MacBook Air,Ryzen 5 4500U,16.0,1024.0,SSD,Ubuntu 22.04,HN,in_use,,0.0,0.0,469.0,5200.0,3705.0,78.0,74.0,0.0,0.0,0.0,0.0,65.2,2.0,0,0,1567.0,52.2,0,0.7125,0,0
ASSET-10332,U8192,2024-02-13,2027-01-28,MSI,Modern 14,M1,32.0,512.0,HDD,Windows 11,DN,in_use,,0.0,0.0,447.0,5000.0,3216.0,65.0,70.0,0.0,0.0,0.0,0.0,39.8,2.0,0,0,547.0,18.2,1,0.6432,0,0
ASSET-10333,U1881,2020-01-06,2021-12-26,Dell,XPS 13,i5-1135G7,16.0,512.0,HDD,Windows 11,Hue,in_use,,0.0,1.0,286.5,4000.0,3167.0,73.0,64.0,0.0,0.0,0.0,0.0,28.3,2.0,0,0,2046.0,68.2,0,0.79175,0,0
ASSET-10334,U7551,2022-09-01,2024-08-21,HP,ProBook 450,M1,32.0,512.0,NVMe,Windows 10,DN,in_repair,,0.0,0.0,276.0,5200.0,4630.0,64.0,94.61999999999989,0.0,0.0,0.0,0.0,38.7,3.0,0,0,1077.0,35.9,0,0.8903846153846153,1,0
ASSET-10335,U1570,2021-12-05,2023-11-25,MSI,Prestige 14,M1,32.0,1024.0,SSD,macOS 12,HCM,in_use,,1.0,0.0,327.0,5000.0,3010.0,70.0,72.0,0.0,0.0,0.0,0.0,27.5,1.0,0,0,1347.0,44.9,0,0.602,0,1
ASSET-10336,U3930,2023-10-03,2026-09-17,HP,EliteBook 840,i7-8650U,16.0,256.0,HDD,macOS 13,DN,in_use,,0.0,0.0,419.0,5000.0,2119.0,78.0,77.0,0.0,0.0,0.0,0.0,46.5,2.0,0,0,680.0,22.7,1,0.4238,0,1
ASSET-10337,U7491,2021-10-15,2022-10-10,Asus,ROG Zephyrus G14,i7-8650U,8.0,1024.0,SSD,macOS 12,Hue,in_use,,2.0,0.0,30.57,5000.0,3933.0,75.0,73.0,3.0,0.0,0.0,0.0,78.6,1.0,0,0,1398.0,46.6,0,0.7866,0,1
ASSET-10338,U2298,2023-11-11,2024-11-05,Acer,Aspire 5,Ryzen 5 4500U,16.0,1024.0,NVMe,macOS 13,HN,in_use,,0.0,0.0,296.0,4000.0,3663.5,80.0,71.0,0.0,0.0,0.0,0.0,5.7,0.0,0,0,641.0,21.4,0,0.915875,1,1
ASSET-10339,U5715,2024-03-01,2027-02-14,Dell,Latitude 5420,Ryzen 7 4800U,32.0,512.0,HDD,macOS 13,HCM,in_use,,0.0,0.0,286.5,5000.0,4119.0,77.0,81.0,0.0,0.0,0.0,0.0,44.2,2.0,0,0,530.0,17.7,1,0.8238,0,1
ASSET-10340,U3731,2022-12-11,2025-11-25,Asus,ROG Zephyrus G14,i5-8250U,16.0,1024.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,300.0,5000.0,4326.0,71.0,60.0,1.0,0.0,0.0,0.0,79.0,2.0,0,0,976.0,32.5,1,0.8652,1,1
ASSET-10341,U9107,2024-03-15,2026-03-05,MSI,Prestige 14,M2,8.0,256.0,HDD,Ubuntu 22.04,HCM,in_repair,,0.0,0.0,340.0,5800.0,3168.0,69.0,70.0,0.0,0.0,0.0,0.0,38.0,3.0,1,0,516.0,17.2,1,0.5462068965517242,0,0
ASSET-10342,U7378,2024-09-25,,Asus,ROG Zephyrus G14,i5-1135G7,16.0,512.0,NVMe,Windows 11,HN,in_repair,,0.0,0.0,183.0,5200.0,4058.0,74.0,71.0,0.0,0.0,0.0,0.0,10.3,0.0,0,0,322.0,10.7,0,0.7803846153846153,1,0
ASSET-10343,U9515,2024-04-09,2026-03-30,Acer,Aspire 5,M1,16.0,1024.0,NVMe,Windows 10,Tokyo,in_use,,1.0,0.0,268.0,5800.0,3663.5,65.0,62.0,0.0,0.0,0.0,0.0,42.5,2.0,0,0,491.0,16.4,1,0.6316379310344827,1,0
ASSET-10344,U4982,2024-05-30,2025-05-25,HP,ProBook 450,Ryzen 7 4800U,32.0,1024.0,SSD,macOS 12,Tokyo,in_use,,0.0,2.0,129.0,5200.0,3203.0,77.0,72.0,1.0,0.0,0.0,0.0,32.1,2.0,0,0,440.0,14.7,0,0.6159615384615384,0,1
ASSET-10345,U3106,2020-08-23,2023-08-08,MSI,GF65,M1,16.0,1024.0,SSD,Windows 10,HN,in_use,,0.0,0.0,274.0,5800.0,5260.0,84.0,80.0,0.0,0.0,0.0,0.0,28.2,3.0,0,0,1816.0,60.5,0,0.906896551724138,0,0
ASSET-10346,U4683,2022-06-20,2023-06-15,Lenovo,X1 Carbon,Ryzen 5 4500U,32.0,1024.0,SSD,Windows 11,DN,in_use,,1.0,0.0,50.0,5200.0,4292.0,61.0,69.0,0.0,0.0,0.0,0.0,26.9,1.0,0,0,1150.0,38.3,0,0.8253846153846154,0,0
ASSET-10347,U5015,2021-07-24,2024-07-08,HP,ProBook 450,i5-1135G7,8.0,1024.0,HDD,macOS 13,DN,in_use,,0.0,0.0,304.0,4000.0,1778.0,77.0,69.0,0.0,0.0,0.0,0.0,6.5,0.0,1,0,1481.0,49.4,0,0.4445,0,1
ASSET-10348,U8252,2021-03-08,2024-02-21,Apple,MacBook Pro 13,M2,8.0,512.0,HDD,macOS 13,DN,in_repair,,1.0,0.0,346.0,5200.0,3256.0,80.0,82.0,0.0,0.0,0.0,0.0,26.6,1.0,0,0,1619.0,54.0,0,0.6261538461538462,0,1
ASSET-10349,U6610,2021-01-18,2022-01-13,MSI,Prestige 14,i7-1185G7,8.0,512.0,NVMe,Ubuntu 22.04,DN,in_use,,0.0,0.0,333.0,5100.0,3509.0,83.0,50.0,0.0,0.0,0.0,0.0,80.70499999999997,1.0,0,0,1668.0,55.6,0,0.6880392156862745,1,0
ASSET-10350,U8368,2022-06-15,2024-06-04,HP,ZBook 15,M1,8.0,512.0,SSD,macOS 12,DN,in_use,,0.0,0.0,208.0,5000.0,3102.0,72.0,59.0,2.0,0.0,0.0,0.0,46.5,2.0,0,0,1155.0,38.5,0,0.6204,0,1
ASSET-10351,U8979,2021-10-20,2023-10-10,Lenovo,L14,i7-8650U,8.0,1024.0,HDD,Ubuntu 22.04,Singapore,retired,2022-10-15,1.0,0.0,220.0,5000.0,3710.0,85.0,69.0,0.0,0.0,0.0,1.0,61.4,1.0,0,1,1393.0,46.4,0,0.742,0,0
ASSET-10352,U8304,2021-05-29,2022-05-24,MSI,Prestige 14,i7-1185G7,16.0,512.0,HDD,Windows 11,Tokyo,in_use,,0.0,1.0,199.0,5000.0,3509.0,69.0,49.0,2.0,0.0,0.0,0.0,33.0,3.0,0,0,1537.0,51.2,0,0.7018,0,0
ASSET-10353,U9712,2020-10-10,2023-09-25,Asus,ZenBook 14,i7-8650U,32.0,512.0,NVMe,Windows 11,HCM,in_repair,,0.0,0.0,300.0,5200.0,4173.0,71.0,71.0,1.0,0.0,0.0,0.0,30.3,0.0,0,0,1768.0,58.9,0,0.8025,1,0
ASSET-10354,U4282,2022-12-23,,Acer,TravelMate P2,i5-1135G7,8.0,256.0,SSD,Ubuntu 22.04,HN,in_repair,,0.0,1.0,476.0,4000.0,2836.0,79.0,76.0,0.0,0.0,0.0,1.0,37.45,2.0,0,0,964.0,32.1,0,0.709,0,0
ASSET-10355,U1806,2024-01-05,2025-12-25,Dell,Precision 3560,i7-1185G7,16.0,1024.0,SSD,Windows 10,HN,in_use,,1.0,0.0,476.0,5800.0,3922.0,74.0,75.0,1.0,0.0,0.0,0.0,39.400000000000006,2.0,0,0,586.0,19.5,1,0.6762068965517242,0,0
ASSET-10356,U5926,2021-07-28,2024-07-12,Apple,MacBook Pro 14,M1,16.0,256.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,290.0,4500.0,4623.0,84.0,82.0,0.0,0.0,0.0,0.0,57.0,2.0,0,0,1477.0,49.2,0,1.0273333333333334,0,0
ASSET-10357,U4343,2022-06-07,2024-05-27,Lenovo,L14,Ryzen54500U,32.0,512.0,SSD,Windows 10,DN,in_use,,0.0,0.0,362.0,5000.0,3710.0,87.0,69.0,1.0,0.0,0.0,0.0,59.6,2.0,0,0,1163.0,38.8,0,0.742,0,0
ASSET-10358,U3100,2022-08-15,2025-07-30,Apple,MacBook Air,i7-8650U,16.0,512.0,NVMe,macOS 13,HN,in_use,,1.0,0.0,378.0,5000.0,2822.0,78.0,66.0,0.0,0.0,0.0,0.0,40.1,1.0,0,0,1094.0,36.5,0,0.5644,1,1
ASSET-10359,U1560,2023-04-27,2026-04-11,Asus,ROG Zephyrus G14,i7-1185G7,8.0,256.0,SSD,Windows 10,HN,in_use,,0.0,0.0,5000.0,4500.0,3693.0,70.0,85.0,0.0,0.0,0.0,1.0,50.8,2.0,0,0,839.0,28.0,1,0.8206666666666667,0,0
ASSET-10360,U9504,,2022-12-07,Acer,Aspire 5,M1,32.0,256.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,267.0,4500.0,3663.5,83.0,74.0,0.0,0.0,0.0,0.0,21.4,1.0,0,0,,,0,0.8141111111111111,1,0
ASSET-10361,U9692,2024-11-20,2025-11-15,MSI,Modern 14,Ryzen 7 4800U,32.0,256.0,NVMe,macOS 13,HN,in_repair,,0.0,0.0,299.0,5000.0,4768.0,75.0,61.0,0.0,0.0,0.0,0.0,50.8,2.0,0,0,266.0,8.9,1,0.9536,1,1
ASSET-10363,U3517,2019-10-16,2022-09-30,Lenovo,L14,Ryzen 5 4500U,16.0,512.0,HDD,Windows 10,Tokyo,in_use,,0.0,0.0,479.0,5200.0,3729.0,84.0,62.0,0.0,0.0,0.0,1.0,78.9,2.0,0,0,2128.0,70.9,0,0.7171153846153846,0,0
ASSET-10364,U6843,2019-12-07,2020-12-01,Acer,Aspire 5,M2,8.0,1024.0,HDD,Windows 11,Singapore,in_use,,0.0,0.0,361.0,5200.0,3719.0,89.0,79.0,0.0,0.0,0.0,0.0,19.9,2.0,0,0,2076.0,69.2,0,0.7151923076923077,0,0
ASSET-10365,U8548,2024-11-11,2025-11-06,MSI,Prestige 14,M1,32.0,256.0,SSD,macOS 13,HN,retired,,0.0,0.0,354.0,4000.0,2853.0,81.0,65.0,0.0,0.0,0.0,0.0,23.1,1.0,0,0,275.0,9.2,1,0.71325,0,1
ASSET-10366,U9189,2019-12-31,2021-12-20,MSI,Modern 14,i7-1185G7,16.0,512.0,SSD,Windows 10,Tokyo,in_use,,2.0,0.0,257.0,5200.0,3510.0,76.0,70.0,0.0,0.0,0.0,0.0,16.3,3.0,0,0,2052.0,68.4,0,0.675,0,0
ASSET-10367,U5315,,2023-08-05,Lenovo,L14,Ryzen 7 4800U,16.0,256.0,HDD,Windows 10,Tokyo,in_use,,0.0,0.0,255.0,5000.0,4294.0,79.0,83.0,0.0,0.0,0.0,0.0,41.3,2.0,0,0,,,0,0.8588,0,0
ASSET-10368,U4149,2023-08-16,2024-08-10,Asus,ROG Zephyrus G14,M1,32.0,1024.0,HDD,Ubuntu 22.04,Tokyo,in_repair,,0.0,0.0,300.0,5000.0,3868.0,75.0,83.0,1.0,0.0,0.0,0.0,72.7,1.0,0,0,728.0,24.3,0,0.7736,0,0
ASSET-10369,U8623,2022-01-07,2024-12-22,HP,ProBook 450,M2,32.0,512.0,HDD,macOS 13,Hue,in_repair,,0.0,0.0,496.0,5000.0,2792.0,81.0,78.0,0.0,0.0,0.0,1.0,38.7,3.0,0,0,1314.0,43.8,0,0.5584,0,1
ASSET-10370,U5991,2022-09-15,2023-09-10,Acer,TravelMate P2,M1,16.0,512.0,NVMe,macOS 13,DN,in_use,,0.0,0.0,124.0,5000.0,3663.5,76.0,72.0,0.0,0.0,0.0,0.0,53.4,1.0,0,0,1063.0,35.4,0,0.7327,1,1
ASSET-10372,U3824,2021-02-11,2024-01-27,MSI,Modern 14,i5-1135G7,16.0,512.0,HDD,Windows 10,Tokyo,in_use,,0.0,0.0,562.0,5100.0,3509.0,76.0,94.61999999999989,0.0,0.0,0.0,1.0,40.9,2.0,0,0,1644.0,54.8,0,0.6880392156862745,0,0
ASSET-10373,U8449,2023-05-12,2025-05-01,Asus,VivoBook 15,Ryzen 7 4800U,8.0,512.0,SSD,Windows 11,Hue,retired,2024-05-13,0.0,0.0,393.0,4500.0,3793.0,94.0,65.0,0.0,0.0,0.0,0.0,53.8,2.0,1,1,824.0,27.5,0,0.8428888888888889,0,0
